order_id,pincode_id,pincode_rto_rate,pincode_tier,payment_mode,order_value,discount_pct,category,is_weekend_order,address_length,address_has_landmark,pin_matches_city,customer_tenure_days,customer_past_orders,customer_past_rto_count,customer_past_rto_rate,is_rto,_true_risk_prob
ORD001503,PIN0212,0.27274932736149954,1,Prepaid,1401.7,38.2,apparel,1,9,0,1,169,3,0,0.162,0,0.283
ORD001504,PIN0119,0.23800736951799512,3,Prepaid,2158.12,17.1,home,0,35,1,1,111,3,1,0.211,0,0.044
ORD001505,PIN0088,0.1692829165704169,3,Prepaid,2926.49,21.7,apparel,0,62,0,1,11,0,0,0.155,0,0.123
ORD001506,PIN0204,0.18053165217789413,3,COD,1590.38,23.4,apparel,0,55,0,0,236,6,1,0.106,1,0.628
ORD001507,PIN0249,0.18175191628401088,2,COD,1066.56,1.3,beauty,0,43,0,0,443,5,1,0.143,0,0.559
ORD001508,PIN0164,0.05853294876169379,1,Prepaid,541.78,13.4,home,1,37,1,1,220,6,1,0.108,0,0.032
ORD001509,PIN0293,0.4388590532716878,3,COD,2509.15,13.0,electronics,0,51,0,0,473,11,3,0.258,1,0.833
ORD001510,PIN0043,0.037347311003300854,1,Prepaid,1317.49,0.0,home,1,56,1,1,68,1,0,0.153,0,0.027
ORD001511,PIN0186,0.16987614693511896,2,Prepaid,190.21,24.5,footwear,0,49,0,1,123,2,0,0.138,0,0.056
ORD001512,PIN0118,0.10553235910087899,1,COD,3812.06,3.8,apparel,1,38,0,0,210,1,0,0.131,1,0.687
ORD001513,PIN0257,0.41431705315609935,3,Prepaid,385.18,23.2,footwear,1,44,0,1,303,7,2,0.242,1,0.159
ORD001514,PIN0157,0.12089371859732742,3,Prepaid,2186.4,5.9,beauty,0,34,1,1,95,1,0,0.095,0,0.022
ORD001515,PIN0048,0.05953686130987361,2,COD,1238.1,39.5,electronics,1,65,1,0,144,1,0,0.041,1,0.578
ORD001516,PIN0183,0.021054208464102726,1,Prepaid,207.07,11.7,home,1,42,1,1,235,2,0,0.056,0,0.026
ORD001517,PIN0045,0.11778983919317748,1,Prepaid,972.79,38.1,home,1,26,1,1,35,0,0,0.147,0,0.059
ORD001518,PIN0008,0.21382156642365382,1,COD,816.58,12.9,home,0,90,1,0,261,5,1,0.27,1,0.579
ORD001519,PIN0290,0.12660614737952092,2,Prepaid,263.69,14.4,electronics,1,30,0,0,430,15,2,0.113,0,0.174
ORD001520,PIN0029,0.47671536580943735,1,COD,1481.59,33.8,apparel,0,27,0,1,18,0,0,0.408,1,0.794
ORD001521,PIN0256,0.1279375750248723,2,Prepaid,1976.17,4.0,electronics,1,20,0,1,484,9,1,0.107,0,0.124
ORD001522,PIN0207,0.24185758785987585,3,Prepaid,1026.32,15.6,beauty,1,31,1,1,118,3,1,0.208,0,0.062
ORD001523,PIN0275,0.14779913792267438,3,Prepaid,798.88,21.5,beauty,0,59,0,0,192,4,1,0.147,0,0.154
ORD001524,PIN0260,0.0909392930689977,3,COD,1564.53,19.8,footwear,1,13,1,1,143,2,0,0.067,1,0.474
ORD001525,PIN0296,0.18053002044469238,2,Prepaid,37.44,15.5,electronics,0,48,1,1,297,4,1,0.204,0,0.037
ORD001526,PIN0288,0.1006295496297796,1,COD,726.67,13.9,home,0,33,1,1,310,6,1,0.112,0,0.188
ORD001527,PIN0070,0.15029321287037345,2,COD,772.29,25.2,home,0,28,1,1,71,1,0,0.12,0,0.242
ORD001528,PIN0263,0.16689791901383302,2,COD,1052.34,17.1,home,0,10,1,1,179,6,1,0.145,1,0.451
ORD001529,PIN0244,0.13787685502575003,2,Prepaid,246.55,26.6,footwear,0,44,1,1,190,5,1,0.131,0,0.035
ORD001530,PIN0038,0.1659381340634445,2,COD,134.89,19.7,footwear,0,10,1,1,121,2,0,0.183,0,0.48
ORD001531,PIN0209,0.12881420639621405,1,COD,421.46,22.8,apparel,0,39,1,1,46,1,0,0.086,0,0.214
ORD001532,PIN0157,0.12089371859732742,3,Prepaid,1464.79,28.6,footwear,0,51,1,1,88,2,0,0.166,0,0.037
ORD001533,PIN0230,0.21027956975533948,2,COD,761.51,11.3,footwear,0,5,1,1,259,3,0,0.118,0,0.441
ORD001534,PIN0003,0.21173917998291497,1,COD,418.82,28.3,apparel,0,58,1,1,51,0,0,0.136,0,0.287
ORD001535,PIN0178,0.056718874516770906,3,COD,3422.88,13.1,beauty,0,5,1,1,751,14,2,0.125,1,0.441
ORD001536,PIN0091,0.14455891564261608,1,COD,798.3,0.0,beauty,0,81,1,1,131,3,0,0.141,0,0.178
ORD001537,PIN0177,0.06227004072474524,3,Prepaid,1057.28,11.0,beauty,0,41,0,1,30,0,0,0.088,0,0.032
ORD001538,PIN0042,0.1286804329749095,2,COD,2483.24,6.3,footwear,0,27,0,1,292,3,0,0.071,1,0.238
ORD001539,PIN0070,0.15029321287037345,2,COD,1178.05,19.5,footwear,0,49,1,1,60,1,0,0.188,0,0.25
ORD001540,PIN0008,0.21382156642365382,1,Prepaid,1553.29,11.6,apparel,0,26,0,1,59,1,0,0.159,0,0.052
ORD001541,PIN0159,0.04758322169027929,3,Prepaid,518.18,16.5,apparel,0,5,1,1,479,8,1,0.124,0,0.061
ORD001542,PIN0025,0.18879443382778816,3,Prepaid,1101.88,27.2,apparel,0,67,1,1,225,2,0,0.11,0,0.038
ORD001543,PIN0225,0.17899813687380903,1,Prepaid,3135.02,32.8,footwear,1,38,0,1,391,6,1,0.11,0,0.118
ORD001544,PIN0261,0.3559963391748867,2,Prepaid,1412.92,18.5,apparel,0,46,1,0,96,0,0,0.218,0,0.175
ORD001545,PIN0116,0.19943366426208856,2,COD,1266.5,28.0,beauty,0,41,0,1,46,0,0,0.144,1,0.38
ORD001546,PIN0101,0.22588461465675833,2,Prepaid,864.07,12.9,home,1,28,0,1,88,0,0,0.217,0,0.088
ORD001547,PIN0094,0.2827977123570768,3,Prepaid,319.81,0.0,apparel,1,22,0,1,123,3,1,0.17,0,0.179
ORD001548,PIN0024,0.2513226518182671,3,COD,2302.28,0.8,apparel,0,59,0,1,334,2,1,0.333,0,0.392
ORD001549,PIN0174,0.3104143033084286,1,COD,993.43,12.7,footwear,0,55,1,0,158,5,1,0.182,1,0.592
ORD001550,PIN0020,0.20505061420655793,1,COD,586.28,24.5,electronics,1,44,1,1,0,1,0,0.167,0,0.502
ORD001551,PIN0022,0.2903842384680754,2,Prepaid,285.85,12.7,electronics,0,65,0,0,290,7,3,0.361,0,0.253
ORD001552,PIN0128,0.5348421327697304,1,Prepaid,1315.66,29.2,electronics,0,43,1,1,26,0,0,0.354,0,0.209
ORD001553,PIN0022,0.2903842384680754,2,Prepaid,372.86,37.0,apparel,0,67,1,1,81,1,0,0.25,0,0.072
ORD001554,PIN0155,0.06950314701364126,3,COD,2316.31,4.3,electronics,0,74,1,1,321,8,0,0.042,0,0.138
ORD001555,PIN0229,0.08567069914876634,3,COD,616.97,40.5,apparel,1,66,1,1,844,12,1,0.123,0,0.342
ORD001556,PIN0281,0.08231136897158131,2,COD,1120.52,0.0,apparel,0,53,1,1,554,5,1,0.176,0,0.167
ORD001557,PIN0112,0.24386188263641523,2,COD,1392.52,37.2,apparel,1,24,1,1,108,2,0,0.213,1,0.699
ORD001558,PIN0064,0.13292062134901952,2,Prepaid,1276.55,14.6,beauty,0,53,1,1,167,6,1,0.24,0,0.035
ORD001559,PIN0045,0.11778983919317748,1,Prepaid,1980.79,12.2,apparel,0,35,0,1,329,6,0,0.081,0,0.037
ORD001560,PIN0038,0.1659381340634445,2,Prepaid,667.3,14.9,apparel,1,59,0,1,500,14,3,0.23,0,0.081
ORD001561,PIN0185,0.1994521638100538,2,Prepaid,1063.0,5.4,footwear,0,77,0,1,133,5,1,0.199,0,0.05
ORD001562,PIN0052,0.28899282241905344,2,Prepaid,1614.98,33.0,beauty,1,43,1,1,52,1,0,0.413,0,0.129
ORD001563,PIN0288,0.1006295496297796,1,COD,2933.7,6.7,footwear,0,22,1,1,134,4,1,0.242,1,0.499
ORD001564,PIN0207,0.24185758785987585,3,COD,1882.64,8.2,home,0,59,0,1,436,7,2,0.281,1,0.391
ORD001565,PIN0161,0.13247688971241237,1,COD,2134.92,0.0,electronics,0,44,1,1,193,3,1,0.254,0,0.208
ORD001566,PIN0053,0.25942751057307656,3,COD,815.09,6.2,beauty,0,75,0,1,279,6,1,0.208,0,0.36
ORD001567,PIN0140,0.21265385060190026,3,COD,1412.37,6.6,footwear,1,46,1,0,52,1,0,0.16,1,0.593
ORD001568,PIN0118,0.10553235910087899,1,COD,2650.25,5.8,electronics,0,43,0,1,65,1,0,0.195,0,0.343
ORD001569,PIN0096,0.08766139781561612,2,Prepaid,1022.25,12.9,apparel,0,46,1,1,460,11,1,0.054,0,0.021
ORD001570,PIN0033,0.04435552253412907,2,COD,1418.52,1.6,apparel,1,51,1,1,487,10,1,0.131,0,0.201
ORD001571,PIN0183,0.021054208464102726,1,Prepaid,220.7,34.1,footwear,0,5,1,1,300,4,0,0.041,0,0.065
ORD001572,PIN0054,0.2536131832355048,3,Prepaid,1728.37,13.2,apparel,0,28,0,1,1,0,0,0.254,0,0.116
ORD001573,PIN0105,0.41334614884396115,1,Prepaid,1256.45,19.5,footwear,0,67,1,1,434,4,1,0.375,0,0.092
ORD001574,PIN0268,0.04836706407883637,2,Prepaid,1647.54,25.3,beauty,0,31,1,1,47,1,0,0.051,0,0.024
ORD001575,PIN0266,0.20105193051315587,2,COD,831.05,39.3,beauty,0,44,0,1,351,6,1,0.114,1,0.412
ORD001576,PIN0081,0.269057773400945,2,Prepaid,166.18,25.9,electronics,0,40,0,0,151,1,0,0.215,1,0.231
ORD001577,PIN0078,0.1819352724912822,3,COD,1786.89,12.0,electronics,1,31,1,1,52,0,0,0.134,1,0.295
ORD001578,PIN0254,0.07646704519158327,1,Prepaid,581.65,2.1,apparel,0,41,0,1,475,5,0,0.088,0,0.029
ORD001579,PIN0029,0.47671536580943735,1,COD,248.33,19.1,home,0,24,0,1,20,2,1,0.261,0,0.859
ORD001580,PIN0268,0.04836706407883637,2,COD,1192.52,27.7,home,0,15,1,1,244,5,1,0.106,0,0.405
ORD001581,PIN0063,0.08371105588997728,2,Prepaid,3191.34,16.7,beauty,0,49,0,0,106,3,0,0.063,0,0.145
ORD001582,PIN0135,0.05321067711925716,1,Prepaid,507.14,15.8,electronics,0,77,0,0,154,3,0,0.076,0,0.103
ORD001583,PIN0070,0.15029321287037345,2,COD,602.57,17.6,beauty,1,59,1,1,648,17,3,0.153,1,0.307
ORD001584,PIN0064,0.13292062134901952,2,Prepaid,1850.67,0.0,electronics,1,60,0,1,232,2,0,0.108,0,0.048
ORD001585,PIN0234,0.1283935139587208,2,COD,894.91,16.8,footwear,0,66,1,1,1232,26,3,0.117,0,0.208
ORD001586,PIN0116,0.19943366426208856,2,Prepaid,1782.44,23.8,apparel,0,49,1,0,91,1,0,0.18,1,0.128
ORD001587,PIN0270,0.05871297016687864,3,COD,856.81,14.5,footwear,0,45,1,1,360,3,0,0.108,0,0.173
ORD001588,PIN0187,0.029518437279599245,3,COD,749.54,28.5,beauty,0,27,1,1,1197,20,1,0.053,0,0.181
ORD001589,PIN0234,0.1283935139587208,2,COD,529.75,28.9,beauty,0,60,1,1,436,8,1,0.076,0,0.228
ORD001590,PIN0033,0.04435552253412907,2,COD,1340.12,9.0,electronics,1,50,0,1,320,4,0,0.073,1,0.282
ORD001591,PIN0280,0.20881393589165134,1,COD,526.76,20.3,beauty,0,31,1,1,469,12,3,0.217,0,0.291
ORD001592,PIN0003,0.21173917998291497,1,COD,712.48,15.5,apparel,0,38,0,1,308,5,1,0.192,1,0.361
ORD001593,PIN0297,0.37085986126357623,1,COD,2290.79,0.0,electronics,1,22,0,1,610,10,3,0.25,1,0.741
ORD001594,PIN0181,0.2557297621445905,3,COD,4122.22,12.8,electronics,0,55,0,1,17,0,0,0.281,1,0.634
ORD001595,PIN0096,0.08766139781561612,2,COD,1466.98,2.6,apparel,1,75,0,0,148,4,1,0.134,1,0.598
ORD001596,PIN0082,0.22315030234183808,1,COD,2352.28,16.6,apparel,1,22,1,1,6,0,0,0.173,1,0.716
ORD001597,PIN0118,0.10553235910087899,1,Prepaid,785.12,23.2,footwear,0,65,1,1,44,0,0,0.186,0,0.034
ORD001598,PIN0164,0.05853294876169379,1,Prepaid,873.29,12.4,footwear,0,69,0,1,1225,16,2,0.117,0,0.034
ORD001599,PIN0262,0.32304958607289985,3,COD,1234.91,4.2,electronics,0,21,1,1,601,6,2,0.31,1,0.574
ORD001600,PIN0115,0.13725424899347285,2,Prepaid,589.29,17.8,apparel,0,5,1,1,350,6,1,0.243,0,0.094
ORD001601,PIN0166,0.31626333508388804,3,COD,740.79,44.3,electronics,1,46,0,1,15,1,0,0.255,1,0.772
ORD001602,PIN0240,0.12395838000505166,1,COD,1739.51,0.0,footwear,1,41,1,1,8,0,0,0.079,0,0.317
ORD001603,PIN0226,0.2118414911064497,2,Prepaid,1082.1,17.8,home,1,40,1,1,213,2,1,0.28,0,0.068
ORD001604,PIN0159,0.04758322169027929,3,Prepaid,948.04,8.5,footwear,1,67,0,1,50,2,0,0.073,0,0.042
ORD001605,PIN0062,0.031535551983626044,2,Prepaid,912.05,9.9,home,0,37,1,1,101,1,0,0.048,0,0.02
ORD001606,PIN0034,0.39537657042824204,3,COD,424.42,13.7,home,0,93,1,1,255,1,0,0.28,0,0.396
ORD001607,PIN0042,0.1286804329749095,2,Prepaid,1200.69,10.9,apparel,0,14,1,1,362,5,1,0.17,0,0.073
ORD001608,PIN0090,0.19046889692497532,2,COD,589.65,22.2,apparel,0,27,1,1,255,5,1,0.18,0,0.274
ORD001609,PIN0178,0.056718874516770906,3,COD,218.2,12.1,footwear,0,27,0,1,290,8,1,0.064,0,0.222
ORD001610,PIN0278,0.07557933624203365,3,COD,369.77,0.0,apparel,0,41,0,1,419,1,0,0.208,0,0.245
ORD001611,PIN0002,0.2817196880794777,2,Prepaid,925.73,30.4,apparel,0,73,0,1,9,0,0,0.167,0,0.135
ORD001612,PIN0128,0.5348421327697304,1,COD,1639.84,28.6,footwear,0,22,0,1,57,0,0,0.374,0,0.856
ORD001613,PIN0092,0.048514119952498914,3,Prepaid,1954.23,7.7,home,0,26,0,1,63,1,0,0.162,0,0.034
ORD001614,PIN0261,0.3559963391748867,2,Prepaid,289.02,15.6,apparel,0,32,0,1,686,10,2,0.206,0,0.084
ORD001615,PIN0200,0.08728917709623112,2,Prepaid,1524.81,29.6,beauty,0,43,0,1,157,4,1,0.143,0,0.05
ORD001616,PIN0009,0.3673856466563359,3,Prepaid,3321.26,27.4,apparel,0,48,0,1,445,5,1,0.293,0,0.159
ORD001617,PIN0011,0.23995645601446844,2,Prepaid,2023.19,31.3,apparel,0,37,0,0,449,8,2,0.212,0,0.233
ORD001618,PIN0098,0.2377937294785135,1,COD,1166.18,19.5,apparel,1,19,0,1,230,5,1,0.196,1,0.72
ORD001619,PIN0296,0.18053002044469238,2,COD,1239.08,24.2,home,0,43,1,1,198,1,0,0.235,0,0.298
ORD001620,PIN0087,0.40978203380181466,3,Prepaid,1141.08,31.9,apparel,0,73,0,1,222,3,1,0.249,1,0.129
ORD001621,PIN0189,0.43907579834176413,3,COD,696.97,10.9,footwear,0,63,1,1,230,6,2,0.359,1,0.449
ORD001622,PIN0130,0.2313331139934696,2,COD,2091.58,20.3,apparel,1,35,0,1,48,1,0,0.267,1,0.523
ORD001623,PIN0221,0.18271973881483156,3,COD,459.22,0.0,apparel,0,46,1,1,479,7,2,0.217,0,0.216
ORD001624,PIN0233,0.1714469140567701,2,COD,1212.67,0.0,apparel,0,54,0,1,56,0,0,0.162,1,0.272
ORD001625,PIN0226,0.2118414911064497,2,COD,213.91,21.0,home,1,62,1,1,121,1,0,0.157,0,0.354
ORD001626,PIN0029,0.47671536580943735,1,COD,2224.66,22.8,footwear,0,75,1,1,183,4,1,0.285,0,0.484
ORD001627,PIN0122,0.19225689255239523,2,Prepaid,1176.35,10.4,apparel,1,50,1,1,570,19,3,0.145,0,0.045
ORD001628,PIN0080,0.14032323686687975,3,COD,267.5,7.7,beauty,0,21,0,1,68,1,0,0.119,0,0.494
ORD001629,PIN0127,0.4135814221350584,2,Prepaid,2746.95,10.7,apparel,1,14,1,1,104,1,0,0.224,0,0.263
ORD001630,PIN0129,0.04271815136040225,2,Prepaid,981.63,17.3,apparel,0,57,0,1,603,6,1,0.161,0,0.039
ORD001631,PIN0001,0.19426107661547698,1,COD,333.03,0.0,apparel,0,16,0,1,4,0,0,0.194,1,0.663
ORD001632,PIN0180,0.24279939684606877,3,Prepaid,3520.39,20.6,apparel,1,61,1,1,1132,15,3,0.178,0,0.086
ORD001633,PIN0113,0.23619703608082426,3,Prepaid,858.55,15.4,footwear,0,33,0,1,870,10,2,0.223,1,0.066
ORD001634,PIN0203,0.15412845945996423,1,Prepaid,537.64,18.0,beauty,0,20,1,0,310,6,1,0.127,0,0.225
ORD001635,PIN0206,0.12920022168358922,2,COD,1257.56,13.5,footwear,0,55,1,1,291,5,1,0.133,0,0.204
ORD001636,PIN0190,0.2448648372778589,2,COD,372.46,0.0,footwear,0,24,0,0,213,3,1,0.17,1,0.804
ORD001637,PIN0076,0.3281745219329262,2,COD,696.98,1.8,home,0,54,0,1,550,12,2,0.205,0,0.38
ORD001638,PIN0048,0.05953686130987361,2,Prepaid,2531.89,33.3,electronics,1,48,1,1,138,5,1,0.149,0,0.066
ORD001639,PIN0036,0.08284178114735373,3,Prepaid,875.4,7.3,apparel,0,6,1,1,126,3,0,0.113,0,0.056
ORD001640,PIN0049,0.161172247730865,2,Prepaid,1460.58,24.7,apparel,1,73,1,1,70,1,0,0.13,0,0.051
ORD001641,PIN0270,0.05871297016687864,3,Prepaid,2609.62,2.0,apparel,0,70,1,1,594,9,1,0.088,0,0.025
ORD001642,PIN0073,0.15856417771242562,3,Prepaid,853.64,14.8,apparel,1,64,0,1,125,2,0,0.17,1,0.071
ORD001643,PIN0071,0.18347397774733312,3,Prepaid,517.63,9.7,apparel,0,64,1,1,144,3,1,0.215,0,0.035
ORD001644,PIN0280,0.20881393589165134,1,COD,1661.74,11.6,home,0,30,0,1,244,3,0,0.13,0,0.318
ORD001645,PIN0080,0.14032323686687975,3,Prepaid,319.89,10.9,electronics,0,68,1,1,78,0,0,0.095,0,0.025
ORD001646,PIN0180,0.24279939684606877,3,COD,467.6,32.3,beauty,1,60,0,0,39,0,0,0.234,1,0.812
ORD001647,PIN0092,0.048514119952498914,3,COD,259.92,38.1,electronics,0,5,1,1,786,13,1,0.115,0,0.452
ORD001648,PIN0102,0.11660942773280061,3,COD,2483.07,17.9,apparel,0,25,1,0,147,2,0,0.168,0,0.491
ORD001649,PIN0263,0.16689791901383302,2,Prepaid,1109.88,10.0,apparel,0,29,0,1,225,6,1,0.201,0,0.05
ORD001650,PIN0188,0.07732592795057032,3,COD,1706.67,0.0,beauty,0,74,1,0,143,4,0,0.125,0,0.374
ORD001651,PIN0009,0.3673856466563359,3,COD,496.15,0.0,footwear,1,25,1,1,495,9,2,0.221,0,0.39
ORD001652,PIN0162,0.025305057507046393,1,COD,1418.82,32.4,home,0,33,1,0,179,4,0,0.067,0,0.445
ORD001653,PIN0253,0.21270011367388433,2,COD,1454.98,0.0,footwear,0,19,0,1,217,3,0,0.161,1,0.526
ORD001654,PIN0068,0.10820352955491426,2,COD,3508.4,9.7,electronics,1,35,1,1,285,5,1,0.129,0,0.317
ORD001655,PIN0121,0.1678902033753326,1,Prepaid,1603.8,16.9,footwear,0,65,0,1,80,1,0,0.148,0,0.05
ORD001656,PIN0141,0.07604489038465068,2,Prepaid,1951.0,0.0,home,0,16,1,1,85,1,0,0.104,0,0.048
ORD001657,PIN0099,0.22455714953226596,3,COD,1177.4,0.0,footwear,0,54,1,1,458,8,1,0.165,0,0.216
ORD001658,PIN0128,0.5348421327697304,1,COD,47.82,0.0,apparel,1,27,0,1,101,4,1,0.369,1,0.666
ORD001659,PIN0034,0.39537657042824204,3,COD,1327.62,7.0,footwear,1,82,1,1,81,1,0,0.242,1,0.445
ORD001660,PIN0198,0.40458255867058707,2,COD,920.61,18.1,beauty,0,47,1,1,26,1,0,0.269,1,0.55
ORD001661,PIN0016,0.10870802136456358,1,Prepaid,885.33,27.3,electronics,1,43,0,1,634,11,1,0.115,0,0.07
ORD001662,PIN0165,0.2880773070013004,2,Prepaid,723.51,7.0,electronics,1,33,1,1,97,3,1,0.2,1,0.059
ORD001663,PIN0273,0.04324480243644174,3,Prepaid,885.32,9.5,electronics,1,49,1,1,27,0,0,0.05,0,0.045
ORD001664,PIN0166,0.31626333508388804,3,COD,613.31,13.6,footwear,1,15,1,1,259,4,1,0.169,1,0.632
ORD001665,PIN0127,0.4135814221350584,2,Prepaid,1822.74,5.3,footwear,1,46,0,1,243,6,1,0.246,1,0.124
ORD001666,PIN0082,0.22315030234183808,1,COD,429.7,20.0,home,0,33,0,1,435,9,2,0.209,0,0.393
ORD001667,PIN0014,0.1671477447440522,1,COD,3203.7,20.4,apparel,0,32,1,1,499,9,2,0.205,0,0.336
ORD001668,PIN0165,0.2880773070013004,2,Prepaid,1715.05,0.0,electronics,0,86,0,1,367,7,2,0.265,0,0.063
ORD001669,PIN0251,0.1970314724318071,2,Prepaid,2168.95,22.7,electronics,0,73,0,1,36,1,0,0.124,0,0.056
ORD001670,PIN0233,0.1714469140567701,2,Prepaid,459.42,16.5,home,0,74,0,1,114,2,0,0.137,0,0.049
ORD001671,PIN0161,0.13247688971241237,1,Prepaid,681.9,18.1,apparel,0,62,1,1,13,0,0,0.189,0,0.057
ORD001672,PIN0177,0.06227004072474524,3,Prepaid,1142.61,29.2,home,0,53,0,1,396,8,1,0.073,0,0.041
ORD001673,PIN0205,0.14470001271385566,1,Prepaid,1060.05,0.0,electronics,0,74,1,1,148,1,0,0.08,1,0.021
ORD001674,PIN0099,0.22455714953226596,3,COD,1718.08,0.0,apparel,0,51,1,1,93,2,1,0.252,0,0.247
ORD001675,PIN0159,0.04758322169027929,3,COD,1063.36,14.2,apparel,0,57,1,1,242,6,0,0.072,0,0.159
ORD001676,PIN0186,0.16987614693511896,2,COD,3319.08,0.0,apparel,0,72,1,1,371,5,1,0.113,0,0.233
ORD001677,PIN0124,0.18938844288077764,1,COD,468.45,12.5,footwear,1,61,1,1,123,4,1,0.165,0,0.314
ORD001678,PIN0201,0.02362310774311192,1,COD,383.74,25.2,beauty,0,53,0,1,186,2,0,0.113,0,0.265
ORD001679,PIN0284,0.0998681851433615,1,COD,654.42,19.8,beauty,1,60,1,1,57,2,0,0.066,1,0.255
ORD001680,PIN0186,0.16987614693511896,2,Prepaid,886.73,15.9,apparel,1,47,0,1,158,3,1,0.193,0,0.077
ORD001681,PIN0222,0.2838482186160987,3,Prepaid,2301.23,12.2,home,0,55,0,1,170,2,0,0.162,0,0.062
ORD001682,PIN0269,0.16817721963481505,2,Prepaid,1390.81,9.9,apparel,0,57,1,1,115,5,1,0.122,0,0.028
ORD001683,PIN0038,0.1659381340634445,2,COD,64.86,9.2,electronics,0,20,1,1,239,3,1,0.205,0,0.448
ORD001684,PIN0091,0.14455891564261608,1,Prepaid,75.48,17.7,beauty,0,30,0,0,465,6,1,0.176,0,0.152
ORD001685,PIN0087,0.40978203380181466,3,COD,953.25,0.0,apparel,0,59,1,1,347,5,2,0.317,0,0.368
ORD001686,PIN0123,0.13287765724636655,3,COD,747.18,32.6,home,0,47,1,0,53,0,0,0.119,0,0.537
ORD001687,PIN0059,0.028176366197176325,2,COD,975.41,6.1,footwear,0,44,1,0,598,10,1,0.116,0,0.366
ORD001688,PIN0174,0.3104143033084286,1,COD,887.23,21.7,beauty,0,50,1,1,130,1,0,0.249,1,0.365
ORD001689,PIN0295,0.039989515935606415,2,COD,2998.93,16.0,electronics,0,5,1,0,198,5,0,0.064,1,0.703
ORD001690,PIN0025,0.18879443382778816,3,Prepaid,2066.34,1.2,apparel,1,41,1,1,527,10,2,0.236,0,0.046
ORD001691,PIN0288,0.1006295496297796,1,Prepaid,684.07,30.5,home,0,41,1,1,331,5,1,0.155,0,0.035
ORD001692,PIN0158,0.26324195978453147,1,Prepaid,1048.13,28.0,apparel,0,48,1,1,60,1,0,0.264,0,0.061
ORD001693,PIN0116,0.19943366426208856,2,COD,829.99,0.0,footwear,0,62,1,1,142,4,1,0.171,1,0.208
ORD001694,PIN0169,0.049707931382895566,2,Prepaid,125.75,14.1,home,0,37,0,1,182,5,1,0.138,0,0.036
ORD001695,PIN0185,0.1994521638100538,2,Prepaid,711.25,17.5,electronics,0,71,1,1,464,8,1,0.108,0,0.033
ORD001696,PIN0116,0.19943366426208856,2,COD,719.49,0.0,apparel,0,25,1,1,152,1,0,0.175,1,0.209
ORD001697,PIN0173,0.3718265525210354,1,Prepaid,592.22,0.0,electronics,0,58,1,1,109,3,1,0.238,0,0.048
ORD001698,PIN0241,0.11293552913952268,1,COD,693.71,5.0,apparel,1,34,1,1,253,6,1,0.091,0,0.225
ORD001699,PIN0281,0.08231136897158131,2,COD,843.19,0.0,footwear,0,68,1,1,42,1,0,0.171,0,0.165
ORD001700,PIN0073,0.15856417771242562,3,COD,1474.24,2.5,beauty,0,49,0,1,190,1,0,0.099,0,0.25
ORD001701,PIN0202,0.3777076233346446,1,COD,633.92,0.0,home,0,20,0,1,293,11,3,0.268,1,0.672
ORD001702,PIN0134,0.16060864625339236,2,COD,2539.07,13.5,apparel,1,47,1,1,50,1,0,0.148,0,0.369
ORD001703,PIN0258,0.017856788886404025,2,COD,463.47,4.3,electronics,0,53,0,1,622,8,1,0.11,1,0.2
ORD001704,PIN0030,0.16141970430743355,2,COD,2249.39,28.4,electronics,1,49,1,1,395,4,1,0.143,0,0.347
ORD001705,PIN0077,0.1899019233140115,1,Prepaid,1307.53,17.2,footwear,0,51,0,1,116,1,0,0.37,0,0.08
ORD001706,PIN0206,0.12920022168358922,2,COD,352.31,24.5,home,1,40,0,1,408,3,0,0.1,1,0.397
ORD001707,PIN0298,0.23071903073603278,1,COD,825.82,0.0,apparel,1,33,0,1,301,4,1,0.184,0,0.399
ORD001708,PIN0274,0.0909889174111655,2,COD,3075.81,7.5,footwear,0,12,1,1,206,3,0,0.122,1,0.437
ORD001709,PIN0211,0.1136149651497779,1,Prepaid,471.61,16.6,apparel,0,56,0,1,135,1,0,0.066,0,0.038
ORD001710,PIN0216,0.19203502063602926,2,Prepaid,3134.37,20.4,beauty,1,55,0,1,619,13,3,0.21,0,0.121
ORD001711,PIN0170,0.3311683196889837,1,Prepaid,1504.52,7.2,footwear,0,83,1,0,214,2,1,0.298,1,0.163
ORD001712,PIN0024,0.2513226518182671,3,COD,1324.01,9.0,beauty,0,44,1,1,369,10,2,0.163,0,0.254
ORD001713,PIN0242,0.08228949497598309,2,COD,1441.82,10.3,footwear,0,50,1,1,105,0,0,0.126,0,0.177
ORD001714,PIN0150,0.20240653300047812,1,Prepaid,808.94,11.4,footwear,1,48,1,0,459,7,1,0.196,0,0.155
ORD001715,PIN0156,0.3125517351760875,2,COD,490.57,41.0,apparel,1,62,0,1,64,1,0,0.286,1,0.661
ORD001716,PIN0053,0.25942751057307656,3,Prepaid,1084.78,18.8,home,0,34,1,1,201,4,1,0.19,0,0.045
ORD001717,PIN0158,0.26324195978453147,1,Prepaid,1359.67,15.5,home,0,48,0,1,17,0,0,0.282,0,0.128
ORD001718,PIN0103,0.14686359912766067,3,COD,1554.72,0.0,electronics,0,45,0,1,549,5,1,0.151,0,0.257
ORD001719,PIN0112,0.24386188263641523,2,Prepaid,1511.0,0.2,footwear,0,59,1,1,43,0,0,0.293,0,0.04
ORD001720,PIN0238,0.19595485581764938,1,Prepaid,1796.49,12.4,footwear,0,89,1,1,182,2,0,0.244,0,0.039
